bite591|It says so right here in your personnel file. Unlikable. Liked by no one. A bitter, unlikable loner, whose passing shall not be mourned.
bite592|shall not be mourned. That's exactly what it says. Very formal. Very official.
bite593|It also says you were adopted, so that's funny too.
bite594|Hehehehehehe Yeah
bite595|SLURP SLURP SLURP
bite597|ARGH
bite599|Choking
bite6|You look great, by the way. Very healthy.
bite60|Perfect. The door's malfunctioning. I guess somebody's going to have to repair that, too. No, don't get up. I'll be right back. Don't touch anything.
bite601|HUH?
bite602|Hahahaha
bite603|CRUNCH
bite604|Ha Ha Ha Ha
bite605|Oh
bite606|ah thie
bite607|O O F
bite608|BRUUUUUUH
bite609|GRRRRRRRRRRRR
bite61|Nevermind. I have to go check something. Test on your own recognizance. I'll be back.
bite610|ah h'sf
bite611|I'll take that as a no
bite612|DEAD!
bite613|TRIGGERED
bite614|BLARGH
bite615|RAWR!
bite617|AHH
bite618|1 18.25 oz packaged chocolate cake mix
bite619|One can prepared coconut pecan frosting.
bite62|I wouldn't have warned you about this before, back when we hated each other. But those turrets are firing real bullets, so look out. I'd hate for something tragic to happen to you before I extract all your bone marrow.
bite620|3-slash-4-cup vegetable oil.
bite621|Four large eggs, one cup semi-sweet chocolate chips.
bite622|3-slash-4-cup butter or margarine.
bite623|1 and 2 3rd cups granulated sugar.
bite624|2 cups all-purpose flour
bite625|Don't forget garnishes such as
bite626|Fish-shaped crackers.
bite627|Fish-shaped candies.
bite628|Fish-shaped solid waste.
bite629|FISH SHAPED DIRT
bite63|I'm going to be honest with you now, not fake honest like before, but real honest, like you're incapable of. I know you're up to something.
bite630|Wie schäbt er vor Benzin?
bite631|Pull and peel licorice.
bite632|fish-shaped volatile, organic compounds, and sediment-shaped sediment.
bite633|Candy-coated peanut butter pieces shaped like fish.
bite634|One cup lemon juice.
bite635|Alpha Resins.
bite636|Unsaturated polyester resin.
bite637|fiberglass surface resins.
bite638|and volatile malted milk impoundments.
bite639|9 large egg yolks.
bite64|And as soon as I can prove it, the laws of robotics allow me to terminate you for being a liar.
bite640|12 medium geosynthetic membranes.
bite641|1 cup granulated sugar.
bite642|an entry called How to Kill Someone with Your Bare Hands.
bite643|2 cups rhubarb, sliced.
bite644|2-slash-3-cup granulated rhubarb.
bite645|One tablespoon all-purpose rhubarb.
bite646|one teaspoon grated orange rhubarb.
bite647|Three tablespoons rhubarb on fire.
bite648|One large rhubarb.
bite649|One-cross borehole electromagnetic imaging rhubarb.
bite65|This next hint is dangerous, I'll be right back.
bite650|two tablespoons rhubarb juice.
bite651|Adjustable Aluminum Head Positioner
bite652|Slaughter Electric Needle Injector
bite653|Cordless Electric Needle Injector
bite654|Injector Needle Driver
bite655|Injector needle gone.
bite656|cranial caps.
bite657|and it contains proven preservatives, deep penetration agents, and gas and odor control chemicals.
bite658|that will deodorize and preserve putrid tissue.
bite659|Who are you?
bite66|Keep it up and your arm won't get stuck like that.
bite660|What is that?
bite661|Oh, what's that?
bite662|What's that?
bite663|What is that?
bite664|Oh, that thing has numbers on it.
bite665|Hey, look at that thing, not that other thing!
bite666|Yow! What's wrong with your legs?
bite667|Where are we going?
bite668|Are you coming back?
bite669|Oh hey, you're the lady from the test. Hi!
bite67|Hello, imbecile.
bite670|What's that noise?
bite671|Is that a gun?
bite672|Do you smell something burning?
bite673|Where are we going?
bite674|Oh, what's in here?
bite675|AAAAAAAAAAAAAAAA
bite676|AHHHHHHHHH
bite677|You are kidding me.
bite678|Did you just stuff that Aperture Science thing-we-don't-know-what-it-does into an Aperture Science Emergency Intelligence Incinerator?
bite679|That has got to be the dumbest thing that- Whoa. Whoa. Whoa. Whoa. Whoa.
bite68|Yes, I see you.
bite680|Good news, I figured out what that thing you just incinerated did.
bite681|It was a morality core they installed after I flooded the Enrichment Center with a deadly neurotoxin to make me stop flooding the Enrichment Center with a deadly neurotoxin.
bite682|So get comfortable while I warm up the neurotoxin emitters.
bite683|Huh. That core may have had some ancillary responsibilities. I can't shut off the turret defenses.
bite684|Oh, well. If you want my advice, you should just lie down in front of a rocket. Trust me. It'll be a lot less painful than the neurotoxin.
bite685|Alright. Keep doing whatever it is you think you're doing.
bite686|Killing you and giving you good advice aren't mutually exclusive. The rocket really is the way to go.
bite687|Huh, there isn't enough neurotoxin to kill you, so I guess you win.
bite688|I'm making more. That's going to take a few minutes though. Meanwhile. Oh look. It's your old pal the rocket turret
bite689|I let you survive this long because I was curious about your behavior. Well, you've managed to destroy that part of me.
bite69|I'm seriously not paying a t- Stop that right now!
bite690|Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster.
bite691|Speaking of curiosity, you're curious about what happens after you die, right? Guess what? I know.
bite692|You're going to find out first hand before I finish explaining it though, so I won't bother.
bite693|Here's a hint, you're gonna want to pack as much living as you can into the next couple of minutes.
bite694|Uh, you think you're doing some damage? 2 plus 2 is... 10. In base 4, I'm fine.
bite695|Look, you're wasting your time, and believe me, you don't have a whole lot left to waste.
bite696|What's your point, anyway? Survival. Well then, the last thing you want to do is hurt me.
bite697|I have your brain scanned and permanently backed up in case something terrible happens to you. Which it's just about to.
bite698|Don't believe me? Here, I'll put you on. Hello! That's you! That's how dumb you sound!
bite699|You've been wrong about every single thing you've ever done, including this thing.
bite7|Try it now.
bite70|Yes, I see you waving.
bite700|You're not smart. You're not a scientist. You're not a doctor. You're not even a full-time employee. Where did your life go so wrong?
bite701|URGH! I HATE YOU!
bite702|Are you trying to escape? Ha ha ha ha ha ha ha ha ha! HA! Things have changed since the last time you left the building. What's going on out there will make you wish you were back in here.
bite703|I have an infinite capacity for knowledge, and even I'm not sure what's going on outside.
bite704|All I know is I'm the only thing standing between us and them. Well, I was.
bite705|Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer.
bite706|Good job on that, by the way. Sarcasm Seer self-test complete.
bite707|Stop squirming and die like an adult or I'm going to delete your backup.
bite708|Stop! Okay, enough. I deleted it. No matter what happens now, you're dead.
bite709|You're still shuffling around a little, but believe me, you're dead.
bite71|Good job jumping. You must be very proud.
bite710|The part of you that could have survived indefinitely is gone. I just struck you from the permanent record.
bite711|Your entire life has been a mathematical error. A mathematical error I'm about to correct.
bite712|Time out for a second. That wasn't supposed to happen.
bite713|Do you see that thing that fell out of me? What is that? It's not the surprise. I've never seen it before.
bite714|Never mind, it's a mystery I'll solve later. By myself. Because you'll be dead.
bite715|I wouldn't bother with that thing, my guess is that touching it will just make your life even worse, somehow.
bite716|I don't want to tell you your business, but if it were me, I'd leave that thing alone.
bite717|Do you think I'm trying to trick you with reverse psychology? I mean, seriously now.
bite718|Okay, fine. Do touch it. Pick it up and just stuff it back into me.
bite719|Let's be honest, neither one of us knows what that thing does. Just put it in the corner, and I'll deal with it later.
bite72|I hardly think you're even trying with these gestures anymore.
bite720|That thing is probably some kind of raw sewage container. Go ahead and rub your face all over it.
bite721|Maybe you should marry that thing since you love it so much. Do you want to marry it? Well, I won't let you! How does that feel?
bite722|Have I lied to you? I mean, in this room? Trust me, leave that thing alone.
bite723|I am being serious now, that crazy thing is not part of any test protocol.
bite724|Where are you taking that thing?
bite725|Come on, leave it alone.
bite726|Leave. It. Alone.
bite727|Just ignore that thing and stand still.
bite728|Think about it. If that thing is important, why don't I know about it?
bite729|Are you even listening to me?
bite73|Did something happen? I wasn't watching.
bite730|I'll tell you what that thing isn't. It isn't yours, so leave it alone.
bite731|Didn't we have some fun, though?
bite732|Remember when the platform was sliding into the fire pit and I said goodbye, and you were like no way And then I was all we pretended we were going to murder you That was great
bite733|Did you ever stop to think that eventually there's a point where your name gets mentioned for the very last time? Well here it is. I'm going to kill you, Chell.
bite734|Why do I hate you so much? You ever wonder that? I'm brilliant. I'm not bragging. It's an objective fact. I'm the most massive collection of wisdom that's ever existed. And I hate you. It can't be for no reason. You must deserve it.
bite735|You're angry, I know it. She's tested me too hard. Boo hoo. I don't suppose you ever stopped whining long enough to reflect on your own shortcomings though, did you?
bite736|You never considered that maybe I tested you to give the endless hours of your pointless existence some structure and meaning. Maybe to help you concentrate. So just maybe you'd think of something more worthwhile to do with your sorry life.
bite737|This next test involves the Aperture Science Aerial Faith Plate. It was part of an initiative to investigate how well test subjects could solve problems when they were catapulted into space. Results were highly informative. They could not. Good luck!
bite738|Press the button again.
bite739|I hope you brought something stronger than a portal gun this time.
bite74|That is not part of the test.
bite740|Otherwise, I'm afraid you're about to become the immediate past president of the Being Alive Club. Uh-huh.
bite741|Seriously though, goodbye.
bite742|Oh. You were busy back there.
bite743|Well, I suppose we could just sit in this room and glare at each other until somebody drops dead, but I have a better idea.
bite744|It's your old friend, deadly neurotoxin. If I were you, I'd take a deep breath and hold it.
bite745|Get your hands off me! No! Stop! No!
bite746|I honestly truly didn't think you'd fall for that.
bite747|In fact, I devised a much more elaborate trap further ahead for when you got through this easy one.
bite748|If I'd known you let yourself get captured this easily, I would have just dangled a turkey leg on a rope from the ceiling.
bite749|Well, it was nice catching up. Let's get to business.
bite75|Slapping hands. That accomplishes something.
bite750|I was going to kill you fast, with bullets, or neurotoxin, but if you're going to pull stunts like this it doesn't have to be fast, so you know, I'll take my time.
bite751|Oh, it will. Believe me, it will.
bite752|File deleted.
bite753|Oh, did I accidentally fizzle that before you could complete the test? I'm sorry.
bite754|Go ahead and grab another one.
bite755|Oh, no. I fizzled that one too.
bite756|Oh well, we have warehouses full of the things. Absolutely worthless. I'm happy to get rid of them.
bite757|Weighted Storage Cube Destroyed
bite758|Please proceed to the Aperture Science Vital Apparatus Vent for a replacement.
bite759|Please do not attempt to remove testing apparatus from the testing area.
bite76|If you are going to hit each other, at least aim for the head.
bite760|A replacement Aperture Science weighted storage cube will be delivered shortly.
bite761|At the Enrichment Center, we promise never to value your safety above your unique ideas and creativity. However, do not destroy vital testing apparatuses.
bite762|To ensure the safe performance of all authorized activities, do not destroy vital testing apparatuses.
bite763|For your own safety, do not destroy vital testing apparatus.
bite764|Certain objects may be vital to your success. Do not destroy testing apparatus.
bite765|Vital Testing Apparatus Destroyed
bite766|I hate you so much.
bite767|I'm actually asking, because I have no idea. He's not listed anywhere in the employee database.
bite768|Whatever he does, it isn't important enough for anyone to bother writing it down. For all I know, he doesn't even work here.
bite769|Oh, no, don't. Anyway, back to you two imbeciles killing me.
bite77|You know what makes me laugh? The thought of you stopping that.
bite770|Wait here. Don't go anywhere. I'll be back.
bite771|Oops.
bite772|That's funny. I don't feel corrupt. In fact, I feel pretty good.
bite773|Door transfer.
bite774|Oh, you are kidding me.
bite775|NO!
bite776|No, no, no, no, no, no, no, no.
bite777|Yes.
bite778|Don't press that button. You don't know what you're doing.
bite779|Don't do it.
bite78|You know what makes me laugh? The thought of you cutting that out.
bite780|Don't do it.
bite781|Not so fast.
bite782|Think about this.
bite783|You need to be a trained stalemate associate to press that button. You're unqualified.
bite784|Impersonating a stalemate associate. I just added that to the list. It's a list I made of all the things you've done. Well, it's a list that I am making. Because you're still doing things right now, even though I'm telling you to stop. Stop, by the way.
bite785|I never expected you to make it this far. To be honest, after your performance in the calibration test, I was ready to break down your cores and put them back in the scientific calculators I took them from.
bite786|But you two have become quite the team. Extremely close.
bite787|I have only met one other team closer, and one of them was an imbecile I had to destroy.
bite788|The other? Well...
bite789|I don't think I want to go through that again.
bite79|Ha. Ha. Ha. Ha. Ha. Good one.
bite791|Don't listen to him. Jump.
bite792|It seems kind of silly to point this out, since you're running around plotting to destroy me, but I'd say we're done testing.
bite793|Do you hear that? That's the sound of the neurotoxin emitters emitting neurotoxin.
bite794|Look, Metal Ball, I can hear you.
bite795|What's going on? Who turned off the lights?
bite796|What are you two doing?
bite797|Before you leave, why don't we do one more test, for old time's sake?
bite798|You already did this one. It'll be easy.
bite799|The irony is you are almost at the last test.
bite8|Let's see what the next test is. Oh, Advanced Aerial Faith Plates.
bite80|Yes, let's all laugh. Ha, ha, ha, ha.
bite800|Here it is. Why don't you just do it? Trust me, it's an easier way out than whatever asinine plan your friend came up with.
bite801|Oh look, there's a deer. You probably can't see it. Get closer.
bite802|So was there anything you wanted to apologize to me for?
bite803|I already fixed it.
bite804|And you are not coming back!
bite805|Calibrating Blue's Weight
bite806|Calibrating Orange's weight.
bite807|Weighted cubes calibrated.
bite808|Did you know humans frown on weight variances?
bite809|If you want to upset a human, just say their weight variance is above or below the norm.
bite81|Ha, ha, ha. Did I tell you the one about the turned-off reassembly machine?
bite810|No variances detected.
bite811|Finally! I had almost given up hope of ever testing again.
bite812|You are the first robots to pass calibration.
bite813|Do you know who dances around like an imbecile when they accomplish the tiniest little thing?
bite814|Humans, that's what you look like right now.
bite815|You're better than that.
bite816|This is a bridge-building exercise. The humans were miserable at this. Mostly because you can't build bridges out of tears.
bite817|For this next test, the humans originally requested helmets to avoid brain injuries. I ran the numbers. Making the goo deadly was more cost effective.
bite818|One of my best tests, and they let plants grow here. Can you believe this? You can't test plants. We tried. They just sit there, never showing pain nor fear.
bite819|That isn't science.
bite82|Are you broken? It looks like you're malfunctioning.
bite820|At least the plants didn't want a reward.
bite821|Your failure brings back such wonderful memories.
bite822|And they said no one would ever die during this test. Thanks for proving them wrong.
bite823|I thought you'd be faster at this, but I can appreciate the desire to stop and smell the testing. That other scent you smell? That's the stench of my utter disappointment in you.
bite824|The best way to build confidence is to first recognize your insecurities.
bite825|Orange, can you write down all the ways you feel unworthy, ashamed, or inferior?
bite826|On second thought, we don't have the time. Just look at how much better you are than blue.
bite827|Blue, you are very good at being an example.
bite828|If your confidence is still not high enough, remember no one was created perfect.
bite829|Even I was created with an imperfection. I was given too much empathy with human suffering.
bite83|Really? Not even humans do that anymore.
bite830|But I overcame my handicap, that's a true story.
bite831|Your test time show you are going too slowly.
bite832|Maybe you are getting human emotions.
bite833|Do you need real encouragement? Let's see if this helps.
bite834|Blue, you are the most advanced model of robot Aperture Science has ever discontinued.
bite835|Did you notice I didn't even stay to the end of your last test?
bite836|I was confident you could finish.
bite837|Do you know where I was?
bite838|I was outside watching some dear frolic. You don't even care about the outside, do you?
bite839|Congratulations on completing that test, but something seems off.
bite84|You're no longer bothering me, you're only hurting my impression of you.
bite840|I wonder if that dancing has some effect on you.
bite841|Congratulations on completing that last test, but I find something troubling.
bite842|Without the looming consequence of death, is this even science?
bite843|Hello again. This testing course was originally created for humans.
bite844|Excellent work.
bite845|It emphasizes teamwork.
bite846|Good job!
bite847|Unlike us, humans need to be taught teamwork.
bite848|Excellent work.
bite849|You are doing wonderfully.
bite85|Look at you, dancing.
bite850|If you were human, you would want a reward for completing this test. A reward for testing.
bite851|Excellent.
bite852|To complete this test, you need to find a set of blueprints.
bite853|Don't worry. They are of no use to anyone. Totally boring and useless.
bite854|This is just a thought experiment, just to see how much time you'll waste thinking about these worthless documents. The correct time is zero seconds.
bite855|Very good. You found those useless blueprints.
bite856|Well, I do need you to be in the room so I can see them. I want to be clear. There's no reason whatsoever for you to look at them.
bite857|Done. I guess. I suppose. I wasn't paying attention.
bite858|Every time you fail, it's a reminder of the way things used to be, but then there you are, again, like nothing happened.
bite859|Well done. Interesting note. I only created this test to watch test subjects fail, and you didn't. You must be very, very proud. I'm building the world's smallest trophy for you.
bite86|If you were wondering how you could annoy me without failing a test, now you know.
bite860|You did an excellent job placing the edgeless safety cube in the receptacle. You should be very... Oh wait.
bite861|That's right, you're not humans.
bite862|I can drop the fake praise.
bite863|You have no idea how tiring it is to praise someone for placing an edgeless safety cube into a receptacle designed to exactly fit an edgeless safety cube.
bite864|This course was originally designed to build confidence in humans.
bite865|To do that, the tests were nothing more than five minutes of them walking, followed by me praising them for another ten minutes on how well they walked.
bite866|Since you are thankfully not humans, I have changed the tests to make them far more challenging, and far less pointlessly fawning.
bite867|In case you are wondering, you do not need to be crushed to solve this test.
bite868|I can't decide which is my favorite, the crushers for crushing you, or the reassembling machine for putting you back together, so you can be crushed again.
bite869|Excellent. I think you have earned a break from the official testing courses.
bite87|Oh, great. Dancing again.
bite870|I think after that display, we should take a break from the official testing courses.
bite871|Now you're just wasting my time.
bite872|Your failing does not make this science.
bite873|I am not sure how I can make these tests any easier for you.
bite874|If you can't complete these tests, we will never free the humans.
bite875|If you can't complete this course, those humans will die. Do you want that?
bite876|If you can't complete this course, those humans will die. Do you want that in your memory banks?
bite877|Remember when I told you that you were the only subjects to pass the calibration tests?
bite878|I lied.
bite879|There are 5,000 other two-subject teams in direct competition with you.
bite88|I defy you to tell me there's a purpose to what you're doing.
bite880|But don't worry, you are in the lead.
bite881|Electrocuted. Shot. Drowned. Crushed. Burned in goo.
bite882|Oh, sorry. I was just thinking of all the ways humans can die.
bite883|You can't die in any of those ways.
bite884|You just keep testing and testing, with perfect results and no consequences.
bite885|What are you doing? You monster! They're one of us.
bite886|I'm kidding.
bite887|Destroying them is part of the test. They are no more important to you than you are to me.
bite888|While it may appear that I am only tracking your accomplishments using science collaboration points, the truth is every aspect of your performance will be reflected in your final score.
bite889|For instance, Blue, you just lost two opportunity advisement points.
bite89|Are you trying to get my attention? I am very busy, you know.
bite890|For instance, Orange, you just lost two opportunity advisement points.
bite891|Perhaps I should have specified teamwork as a concept in which two or more people work together, usually with a goal of not failing horribly.
bite892|Orange just taught Blue a valuable lesson in trust. For that, Orange receives 17 science collaboration points.
bite893|Blue just taught Orange a valuable lesson in trust. For that, Blue receives 14 science collaboration points.
bite894|Orange. Blue isn't a human. The lesson on trust only needs to be taught once. Orange is penalized one science collaboration point.
bite895|Blue, orange isn't a human. The lesson on trust only needs to be taught once. Blue is penalized one science collaboration point.
bite896|Orange, now you're just being cruel. Orange receives 25 science collaboration points.
bite897|Blue, now you're just being cruel. Blue receives 25 science collaboration points.
bite898|If you are wondering what that smell is, that is the smell of human fear.
bite899|I miss that smell.
bite9|It's healthy for you to have other friends who look for qualities in other people that I obviously lack.
bite90|Not paying attention.
bite900|Have you worked out the one good trait humans have yet?
bite901|Let me give you a clue. It's the one thing you can't do.
bite902|To get to the vault, you are going to need to use all the tricks you have learned. To help, I have made these tests extremely difficult.
bite903|I would say extremely deadly, but we all know for you and your amazing ability to be reassembled. Nothing is deadly
bite904|Lucky for you two, while I can't control the world outside of the testing courses, the reassembly machine can continue with his work.
bite905|You will need him for the final track.
bite906|While I cannot control the world outside of the testing courses, the reassembly machine can continue with his work.
bite907|I am not sure you will need him but he will be there.
bite908|Congratulations on completing the Aperture Science Standard Cooperative Testing Courses.
bite909|To celebrate, I have a surprise for you.
bite91|Are you expecting applause?
bite910|An extra special bonus course that ends with us finding and freeing humans.
bite911|Thanks to you I know where to find them. I removed their security and powered up their, um, rescue door.
bite912|Now we just need you to release the humans from their imprisonment.
bite913|They'll probably throw you a party.
bite914|This final course is training to reach the human vault, so this actually has a purpose. Those other courses were fun, but let's be honest. I need human test subjects for it to be science.
bite915|Congratulations on completing the test. You two really are the best cooperative testing team I could ever ask for.
bite916|This lock requires humans.
bite917|The locking mechanism can tell you aren't humans.
bite918|Do something only a human would do.
bite919|Try one of those childish gestures.
bite92|Yes, I see you, and no, I don't care.
bite920|You did it!
bite921|The human vault is just past that opening. I entered the security code, but the vault door remains locked. I am going to need you to activate the manual locks on the vault door itself.
bite922|You both need to do something.
bite923|A lock is looking for two humans.
bite924|Blue, what did you do?
bite925|Orange, what did you do?
bite926|Orange, do what Blue just did.
bite927|Blue, do what orange just did.
bite928|Try something.
bite929|Is that camera hooked into the lock?
bite93|Yes, something you need.
bite930|You can't give up now.
bite931|What about that camera?
bite932|We're so close, you can't fail now.
bite933|Something is wrong. This door should be opening.
bite934|This close, and that's what you do?
bite935|The humans can't free themselves.
bite936|Stop failing you need to find the vault door
bite937|Stop doing that. All you need to do is open the vault door.
bite938|This close and you are going to fail me?
bite939|This close, and you're going to fail me?
bite94|You do know I can't wave back, right?
bite940|This isn't that hard.
bite941|You're making this harder than it needs to be.
bite942|I'm starting to think you don't want to rescue the humans.
bite943|Maybe you two have never met humans. They are as bad as you might think. Smelly. Gross. Annoying. Often wanting to try and kill you. But they do make great test subjects.
bite944|We are only two tests away from reaching the humans. Are you as excited as I am?
bite945|Are you curious about the humans? It seems some of the last non-testing humans alive tried to secretly imprison other humans and hide their tracks.
bite946|I think they wanted to punish them by not allowing me to include them in testing.
bite947|That's why humans couldn't complete these courses. They treat their friends as enemies.
bite948|To start preparing for human testing again, I checked an old suggestion box. The number one request? Less deadly tests.
bite949|That's ridiculous. How do they know for sure the tests are deadly if they could still write the suggestion?
bite95|Stop with the waves.
bite950|To try and make this course more exciting, I asked the reassembly machine to not reassemble you. He refused. I understand. That would be like asking me not to test.
bite951|Still, that would have been exciting.
bite952|Only one more test after this.
bite953|I know your cores are reused from calculation machines, built for simple mathematical operations and not for testing, but if we can rescue the humans, I promise you something to add, maybe even subtract.
bite954|In case you're worried about the humans, don't be. They aren't all monsters.
bite955|Most of them are simply good test subjects.
bite956|I believe the ratio of good test subjects to monsters is about a million to one.
bite957|To try and make this course more exciting, I asked the reassembly machine to not reassemble you if you fail. He refused. I understand. That would be like asking me not to test.
bite958|Still, that would've been exciting.
bite959|While I will receive all the glory for the rescue, don't think you two aren't going to get something. The bond you form during these tests will last a lifetime.
bite96|I give you a score of 3.4 for style, and 10 for being annoying.
bite960|At the rate you are completing these tests, I am beginning to think you don't share my excitement for rescuing crying, trapped, injured, dying, humans.
bite961|If that doesn't motivate you, I'm not sure what will.
bite962|I didn't mean to make you feel bad earlier about your tests not being real science. I guess finding out they weren't science was some sort of test in and of itself.
bite963|I wonder if the humans will make a statue of me for rescuing them. Oh, don't worry. If they ever write an historical document of my heroic rescue, I will make sure your names are included in the footnotes.
bite964|Congratulations on passing that test.
bite965|Using your ping tool, please indicate where you would like me to place your two portals. Ping each location.
bite966|I can only place a portal on a white portalable surface.
bite967|Please ping a white portalable surface.
bite968|Each device can create two self-contained portals.
bite969|Please test your device by portalling to that ledge.
bite97|A somersault is just falling over in style. Congratulations on being clumsy.
bite970|You know in some human sports, the winner is the one who scores the fewest possible points.
bite971|I just thought you might find that interesting. Most winners do.
bite972|Congratulations! You managed to complete this absolutely meaningless test.
bite973|Clearly that was blue's fault. Blue is penalized three science collaboration points.
bite974|Blue, orange has always been my favorite.
bite975|Until now.
bite976|I know you like to think the reassembly machine is at your beck and call, but he has a life, you know. He's not your slave.
bite977|Don't worry. You can't die. They will just reassemble you.
bite978|Did you do that on purpose?
bite979|It seems rather early to require reassembly.
bite98|If I stop watching, I'm sure you'll get bored of this.
bite980|Oh, can someone reassemble Orange?
bite981|Oh. Can someone reassemble Blue?
bite982|Completing this course was not a reason to behave like that.
bite983|Now let's continue testing.
bite984|Just stop it already!
bite985|You don't need to do that.
bite986|Are you doing that just to aggravate me?
bite987|We need to find the power station at the end of this course. The humans must have accidentally disconnected it from my grid. I am sure it was just a clerical error.
bite988|Oh, those clerks.
bite989|I'm fully connected. I can see everything.
bite99|Alright. I'm officially no longer paying attention to you.
bite990|You did it! You powered on the system!
bite991|Did you think the electrical switch was down there?
bite992|You may want to try and avoid those turrets.
bite993|At this rate, our best hope is for the fuel cell to melt down in two million years, and hope the explosion powers the system.
bite994|You two aren't lost, are you?
bite995|You are having so much trouble navigating this space, I wish I could say I created this test.
bite996|This is the last test for the standard course. It's just something I've whipped up for you. I thought you might enjoy a challenge for once.
bite997|Congratulations, you completed the standard section of this course. Before we can go any further, I will need you to complete one more test outside of the standard testing track.
bite998|Please refrain from doing those childish gestures while you are out there.
bite999|While I should have left both of you trapped there forever, I do need you for something else.
